,Year,Week,Home,Away,ScoreDiff,RushYdsScoredDiff,PassYdsScoredDiff,PuntAvgScoredDiff,PenAvgScoredDiff,SackAvgScoredDiff,RushYdsAllowedDiff,PassYdsAllowedDiff,PuntAvgAllowedDiff,PenAvgAllowedDiff,SackAvgAllowedDiff,TurnoverDiffDiff,Win
89,2009,10,WAS,DEN,10,-12.375,-21.375,3.875,0.75,-0.625,29.375,-23.375,1.125,-2.625,1.75,-1.625,1
90,2009,10,OAK,KC,-6,-2.5,-39.5,4.0,-0.25,0.75,24.75,-40.0,0.375,0.125,-0.625,-1.375,0
91,2009,10,ARI,SEA,11,-5.0,26.125,1.125,-0.875,0.0,-9.75,27.625,-2.375,-0.625,-0.5,-0.75,1
92,2009,10,GB,DAL,10,-17.625,-10.25,-8.625,-0.625,-1.0,-5.875,-47.75,3.75,-1.5,2.5,1.25,1
93,2009,10,SD,PHI,8,-42.5,39.375,-0.75,-1.0,-0.75,30.375,-25.125,-0.75,0.75,-0.5,-1.125,1
94,2009,10,IND,NE,1,-28.875,20.0,3.625,-0.75,0.875,-4.25,15.875,4.25,0.0,-0.375,-0.125,1
96,2009,11,CAR,MIA,-7,0.33333333333328596,14.666666666666629,-4.888888888888893,-0.4444444444444464,-0.6666666666666665,30.555555555555557,-53.0,1.8888888888888786,0.11111111111111072,-0.5555555555555558,-0.6666666666666667,0
97,2009,11,BAL,IND,-2,32.11111111111113,-84.33333333333343,0.7777777777777644,2.2222222222222188,-0.3333333333333335,-14.777777777777814,-5.111111111111114,-2.1111111111111214,-2.6666666666666616,1.2222222222222219,-0.33333333333333337,0
98,2009,11,DAL,WAS,1,22.88888888888887,59.55555555555557,3.777777777777793,-0.44444444444444464,0.11111111111111116,-22.444444444444457,64.66666666666666,-3.2222222222222214,1.3333333333333321,-0.8888888888888884,0.3333333333333333,1
99,2009,11,DET,CLE,1,5.0,74.55555555555543,-1.7777777777777786,-0.7777777777777786,-0.33333333333333304,-51.8888888888889,44.00000000000006,4.888888888888893,0.11111111111111072,0.7777777777777777,0.7777777777777778,1
100,2009,11,GB,SF,6,16.888888888888914,71.44444444444446,-8.222222222222221,-0.22222222222221877,0.11111111111111116,5.444444444444443,-59.11111111111106,-2.0,-0.6666666666666652,1.5555555555555545,1.3333333333333333,1
101,2009,11,JAC,BUF,3,32.333333333333314,58.77777777777777,-2.8888888888889,0.5555555555555554,-1.0,-54.77777777777777,39.333333333333286,3.8888888888889,-0.11111111111111072,-0.33333333333333304,-0.3333333333333333,1
102,2009,11,KC,PIT,3,-13.333333333333357,-86.88888888888891,2.444444444444457,-1.2222222222222214,-1.3333333333333333,72.11111111111111,26.0,-0.6666666666666643,-1.5555555555555562,0.5555555555555558,0.5555555555555556,1
105,2009,11,TB,NO,-31,-53.33333333333334,-96.44444444444446,1.6666666666666643,0.11111111111110983,-0.5555555555555558,51.33333333333334,-15.111111111111114,-2.111111111111107,1.777777777777776,0.5555555555555551,-0.6666666666666666,0
107,2009,11,DEN,SD,-29,37.00000000000003,-43.11111111111114,-4.777777777777793,0.6666666666666679,0.6666666666666665,-13.333333333333314,-21.11111111111103,1.3333333333333357,1.6666666666666679,-0.44444444444444464,0.0,0
108,2009,11,NE,NYJ,17,-55.999999999999986,132.88888888888894,-3.6666666666666714,2.222222222222223,0.0,-1.5555555555555571,24.5555555555556,-3.2222222222222214,-0.33333333333333304,0.0,1.1111111111111112,1
109,2009,11,OAK,CIN,3,-18.88888888888887,-93.33333333333333,7.111111111111086,-0.44444444444444553,-0.7777777777777777,72.1111111111111,-19.4444444444444,4.777777777777779,-1.333333333333333,1.3333333333333333,-1.222222222222222,1
110,2009,11,CHI,PHI,-4,-17.77777777777777,-0.11111111111105743,-1.444444444444457,0.4444444444444473,-1.2222222222222223,16.55555555555557,-10.222222222222285,-0.11111111111108585,1.1111111111111116,-0.6666666666666665,-1.6666666666666667,0
111,2009,11,HOU,TEN,-3,-70.55555555555551,113.44444444444443,0.6666666666666643,0.4444444444444464,-1.0,-0.7777777777777573,-46.88888888888886,-0.7777777777777715,0.33333333333333215,1.1111111111111112,0.4444444444444444,0
112,2009,12,DET,GB,-22,-24.599999999999994,-41.599999999999994,2.8999999999999986,0.0,-0.40000000000000013,25.5,83.5,-2.299999999999997,1.1999999999999993,-1.2999999999999998,-2.2,0
113,2009,12,DAL,OAK,17,30.000000000000014,124.6,-3.1999999999999957,1.0,0.5,-56.999999999999986,21.69999999999999,-3.200000000000003,1.2999999999999998,-0.30000000000000027,0.29999999999999993,1
114,2009,12,DEN,NYG,20,-21.400000000000006,-41.099999999999994,-0.30000000000000426,-0.5999999999999996,0.6000000000000001,11.5,6.0,-0.20000000000000284,2.000000000000001,0.2999999999999998,-0.2,1
115,2009,12,ATL,TB,3,21.700000000000003,51.39999999999998,0.0,0.6000000000000005,0.30000000000000004,-42.80000000000001,44.0,0.09999999999999432,-2.1999999999999993,-0.8000000000000003,0.6000000000000001,1
116,2009,12,BUF,MIA,17,-53.8,12.300000000000011,0.0,-0.7000000000000002,-0.8999999999999999,60.30000000000001,-35.19999999999999,1.0999999999999943,1.5,0.40000000000000036,0.1,1
117,2009,12,CIN,CLE,9,26.39999999999999,72.4,-0.8999999999999986,-1.5,0.5,-71.2,-20.30000000000001,1.2999999999999972,0.0,-0.5999999999999999,1.3,1
118,2009,12,HOU,IND,-8,2.799999999999997,-29.899999999999977,1.0,1.1999999999999993,-1.2999999999999998,12.900000000000006,-5.399999999999977,-1.6999999999999957,-1.6999999999999993,1.2,-0.39999999999999997,0
119,2009,12,MIN,CHI,26,37.0,9.0,1.7999999999999972,-1.2000000000000002,1.1999999999999997,-36.89999999999999,33.79999999999998,-0.19999999999999574,0.1999999999999993,0.20000000000000018,0.8999999999999999,1
120,2009,12,NYJ,CAR,11,4.400000000000006,-12.300000000000011,4.400000000000006,-1.0999999999999996,0.0,-19.19999999999999,-2.0999999999999943,-0.8999999999999986,1.2999999999999998,-0.8000000000000003,0.20000000000000007,1
121,2009,12,PHI,WAS,3,4.099999999999994,41.0,1.0999999999999943,-0.5,0.5,-24.10000000000001,39.20000000000002,-1.0,0.5,-0.3999999999999999,1.3,1
122,2009,12,STL,SEA,-10,34.89999999999999,-55.0,1.6999999999999957,-0.5000000000000009,-0.5000000000000002,35.900000000000006,1.8999999999999773,-2.8999999999999986,-1.2000000000000002,-0.6000000000000001,0.0,0
123,2009,12,TEN,ARI,3,74.30000000000001,-105.19999999999999,-2.3999999999999986,-0.2999999999999998,-0.20000000000000018,0.8999999999999915,24.0,0.10000000000000142,-0.39999999999999947,-1.1,0.09999999999999998,1
124,2009,12,SD,KC,29,-7.0,77.0,-2.299999999999997,1.0,1.1,-20.099999999999994,-48.30000000000001,-0.20000000000000284,0.40000000000000036,-1.6,0.3,1
125,2009,12,SF,JAC,17,-37.19999999999999,-38.69999999999999,5.300000000000004,0.09999999999999964,0.8999999999999999,-17.39999999999999,12.100000000000023,-0.29999999999999716,-0.39999999999999947,0.6000000000000001,0.0,1
126,2009,12,BAL,PIT,3,4.599999999999994,-34.89999999999998,-0.09999999999999432,0.6999999999999993,-0.7999999999999998,23.0,9.099999999999994,-0.5,-1.5999999999999996,-1.0,1.1,1
127,2009,12,NO,NE,21,41.39999999999999,-37.0,1.2000000000000028,-1.1000000000000005,0.7,6.8999999999999915,27.0,2.3999999999999986,-0.20000000000000018,0.0,-0.19999999999999996,1
128,2009,13,BUF,NYJ,-6,-56.63636363636364,13.454545454545439,1.6363636363636331,0.3636363636363624,-0.09090909090909083,57.272727272727266,21.727272727272748,0.0,0.45454545454545414,1.4545454545454546,0.8181818181818181,0
129,2009,13,ATL,PHI,-27,8.545454545454561,-26.181818181818187,-1.9090909090909065,0.18181818181817988,-0.9090909090909096,19.0,50.0,-0.36363636363635976,0.09090909090908905,-0.8181818181818179,-0.6363636363636364,0
130,2009,13,CAR,TB,10,53.18181818181819,-6.0,-1.0909090909090935,0.45454545454545414,-0.1818181818181821,-28.909090909090907,-29.272727272727252,0.7272727272727266,-2.636363636363634,0.1818181818181821,-0.45454545454545453,1
131,2009,13,CHI,STL,8,-33.72727272727272,38.18181818181819,-2.9090909090909065,0.4545454545454559,0.36363636363636354,-22.909090909090892,-11.454545454545439,-0.7272727272727266,0.6363636363636376,0.0,0.0,1
132,2009,13,CIN,DET,10,39.09090909090908,-14.363636363636374,-0.09090909090909349,-0.6363636363636376,0.7272727272727277,-31.0,-65.63636363636365,-2.9090909090909065,-0.45454545454545414,-1.0909090909090908,1.1818181818181819,1
133,2009,13,IND,TEN,10,-80.27272727272727,122.36363636363635,0.45454545454545325,-0.09090909090909172,0.09090909090909127,7.4545454545454675,-43.45454545454547,1.0,1.909090909090911,0.0,1.0909090909090908,1
134,2009,13,JAC,HOU,5,41.636363636363626,-60.636363636363654,-2.3636363636363598,-0.6363636363636358,-0.27272727272727293,-13.272727272727266,28.72727272727272,1.4545454545454533,0.3636363636363633,0.7272727272727271,-0.27272727272727276,1
135,2009,13,KC,DEN,-31,-18.09090909090908,-41.636363636363626,4.727272727272727,-0.9090909090909083,-1.5454545454545452,24.545454545454533,73.27272727272725,-0.09090909090908639,-2.9090909090909083,1.454545454545455,-0.18181818181818185,0
137,2009,13,WAS,NO,-3,-49.18181818181817,-67.72727272727275,1.181818181818187,0.0,0.0,11.090909090909108,-46.636363636363626,0.45454545454545325,0.3636363636363624,1.5454545454545452,-1.6363636363636362,0
138,2009,13,CLE,SD,-7,8.999999999999986,-122.72727272727272,-0.9090909090909065,0.8181818181818175,-0.2727272727272734,42.363636363636374,33.18181818181819,-3.9090909090909065,0.363636363636366,0.36363636363636376,-1.8181818181818183,0
139,2009,13,ARI,MIN,13,-36.81818181818183,4.363636363636374,1.7272727272727266,0.2727272727272716,-0.6363636363636371,27.090909090909093,36.72727272727275,1.8181818181818201,-0.18181818181818254,-0.36363636363636354,-1.090909090909091,1
140,2009,13,NYG,DAL,7,-11.181818181818201,-6.181818181818187,-4.0,1.0,-0.45454545454545414,4.090909090909108,-43.0,1.4545454545454604,-0.5454545454545467,-0.5454545454545456,0.2727272727272727,1
141,2009,13,SEA,SF,3,-2.5454545454545183,43.09090909090912,-2.0909090909090935,0.6363636363636358,0.09090909090909127,15.90909090909092,-18.454545454545467,-0.5454545454545467,0.45454545454545503,-0.36363636363636287,-0.4545454545454546,1
142,2009,13,MIA,NE,1,41.54545454545453,-135.1818181818182,4.272727272727273,-0.18181818181818254,1.3636363636363649,-1.636363636363626,29.363636363636374,1.818181818181813,-0.8181818181818201,0.7272727272727271,-1.1818181818181819,1
143,2009,13,GB,BAL,13,1.6363636363636402,27.0,-4.545454545454547,-1.1818181818181825,0.1818181818181821,-8.545454545454547,-18.818181818181813,3.363636363636367,0.09090909090909083,1.8181818181818183,1.1818181818181817,1
144,2009,14,CLE,PIT,7,-17.75,-114.5,-0.4166666666666572,-0.25,-1.0,76.99999999999999,25.916666666666686,-3.5,-0.6666666666666661,-0.3333333333333335,-0.5,1
145,2009,14,ATL,NO,-3,-29.916666666666657,-63.33333333333337,1.499999999999993,-0.7500000000000018,-0.33333333333333326,5.333333333333314,25.16666666666663,-2.8333333333333215,0.5833333333333321,0.5,-1.3333333333333333,0
146,2009,14,BAL,DET,45,18.416666666666686,18.0,1.5833333333333357,1.4166666666666679,0.16666666666666652,-16.08333333333337,-59.75,0.1666666666666785,-0.4166666666666661,-0.6666666666666665,1.0833333333333335,1
147,2009,14,CHI,GB,-7,-29.16666666666663,-41.0,3.75,-0.25,-0.08333333333333348,39.25,18.166666666666686,-3.1666666666666785,0.9999999999999982,-1.666666666666667,-1.8333333333333333,0
148,2009,14,HOU,SEA,27,-4.416666666666686,54.75,-0.5833333333333428,-0.16666666666666607,-0.8333333333333333,12.916666666666629,-29.166666666666686,-0.5,-0.5000000000000018,-0.583333333333333,0.08333333333333333,1
149,2009,14,IND,DEN,12,-37.91666666666663,93.66666666666669,1.0,-0.5,-0.583333333333333,3.0,43.833333333333314,2.75,-0.08333333333333393,-1.0833333333333335,0.5833333333333334,1
151,2009,14,KC,BUF,-6,-9.75,-0.1666666666666572,0.3333333333333428,0.16666666666666785,-0.583333333333333,-28.66666666666663,62.916666666666686,0.9166666666666643,-1.2499999999999982,0.16666666666666652,-0.16666666666666666,0
154,2009,14,TB,NYJ,-23,-65.66666666666666,31.833333333333286,-2.0,0.6666666666666679,0.0,50.66666666666666,38.66666666666663,-0.1666666666666572,1.666666666666666,0.24999999999999978,-0.33333333333333337,0
156,2009,14,OAK,WAS,-21,3.6666666666666856,-76.99999999999997,5.916666666666686,-0.75,-0.33333333333333304,36.83333333333334,30.08333333333337,0.4166666666666785,-0.4166666666666643,-0.08333333333333348,0.16666666666666663,0
157,2009,14,DAL,SD,-3,41.583333333333314,-2.25,-0.3333333333333357,-0.0833333333333357,0.16666666666666696,-15.25,21.416666666666686,-0.75,0.75,0.5,-1.0,0
158,2009,14,NYG,PHI,-7,15.5,-2.9166666666666288,-1.4166666666666572,0.8333333333333339,-0.5833333333333335,2.9166666666666856,-7.0,-0.5833333333333215,0.5833333333333321,-0.9166666666666663,-1.0833333333333333,0
159,2009,14,SF,ARI,15,-2.8333333333333144,-72.66666666666669,1.1666666666666572,0.0,-0.25,-8.916666666666686,-7.666666666666686,2.0,0.4166666666666661,1.083333333333333,0.3333333333333333,1
160,2009,15,JAC,IND,-4,39.69230769230772,-82.46153846153845,-0.6923076923076863,0.9230769230769225,-1.2307692307692306,-3.692307692307679,12.461538461538396,-0.6153846153846203,-2.000000000000001,2.076923076923077,-0.3076923076923076,0
162,2009,15,BAL,CHI,24,42.53846153846152,7.923076923076934,1.8461538461538325,1.0769230769230766,-0.3076923076923075,-30.15384615384616,6.384615384615358,-0.8461538461538538,-0.461538461538459,-0.0769230769230771,0.6153846153846154,1
163,2009,15,BUF,NE,-7,-5.153846153846118,-132.6923076923077,6.307692307692314,-0.9230769230769225,0.5384615384615385,61.53846153846156,-22.384615384615387,1.384615384615394,0.5384615384615357,1.6923076923076934,-0.2307692307692308,0
164,2009,15,DET,ARI,-7,2.07692307692308,-56.84615384615384,-3.6923076923077076,0.5384615384615374,-1.076923076923077,17.153846153846175,23.076923076923094,-1.6923076923077076,0.38461538461538236,1.0769230769230769,-0.23076923076923073,0
165,2009,15,KC,CLE,-7,-3.7692307692307594,31.30769230769235,2.1538461538461746,-1.5384615384615374,-0.9230769230769234,-0.4615384615384812,-0.46153846153850964,4.7692307692307665,-0.23076923076923173,1.1538461538461555,0.8461538461538463,0
166,2009,15,NYJ,ATL,-3,57.538461538461576,-73.84615384615392,2.0,-1.1538461538461515,0.3076923076923075,-13.538461538461576,-97.46153846153845,0.7692307692307523,0.07692307692307843,0.0,0.07692307692307693,0
167,2009,15,PHI,SF,14,7.84615384615384,63.692307692307764,-3.076923076923066,0.07692307692307487,0.15384615384615374,6.461538461538481,-25.0,-5.692307692307686,-1.23076923076923,0.0,0.6923076923076918,1
168,2009,15,PIT,GB,1,-5.846153846153797,-6.076923076923094,4.384615384615394,0.5384615384615365,0.6153846153846154,-0.1538461538461604,22.230769230769226,-2.2307692307692335,0.692307692307689,-0.6923076923076916,-1.8461538461538463,1
170,2009,15,TEN,MIA,3,15.230769230769226,16.923076923076934,-1.923076923076934,0.3076923076923048,-0.8461538461538463,-6.769230769230745,24.538461538461576,2.3076923076923066,0.46153846153846345,-1.2307692307692304,0.15384615384615383,1
171,2009,15,DEN,OAK,-1,21.61538461538464,68.53846153846158,-6.384615384615394,0.6923076923076898,0.5384615384615388,-46.76923076923076,-35.0,-0.3846153846153939,2.3076923076923057,-1.0,0.8461538461538461,0
172,2009,15,SD,CIN,3,-45.30769230769231,77.07692307692307,2.46153846153846,0.0,-0.15384615384615374,30.692307692307693,-2.0,3.6923076923077076,0.07692307692307487,-0.07692307692307687,0.6153846153846154,1
173,2009,15,SEA,TB,-17,-7.307692307692278,43.6153846153847,3.1538461538461604,1.461538461538459,0.15384615384615352,-56.92307692307698,52.61538461538461,3.3846153846153726,-1.0769230769230766,0.4615384615384617,0.6153846153846154,0
174,2009,15,CAR,MIN,19,24.923076923076906,-84.15384615384616,-2.7692307692307736,0.38461538461538325,-1.153846153846155,50.46153846153847,-24.38461538461536,-0.1538461538461675,-0.9230769230769225,0.0769230769230771,-0.7692307692307693,1
176,2009,16,TEN,SD,-25,76.42857142857144,-70.92857142857144,-1.2142857142857153,0.6428571428571423,-0.2857142857142856,-15.92857142857143,51.285714285714306,1.3571428571428612,0.14285714285714235,-0.7857142857142856,-0.6428571428571428,0
177,2009,16,ATL,BUF,28,-3.071428571428555,64.35714285714283,-4.9285714285714235,0.2857142857142865,-0.28571428571428625,-49.928571428571416,71.14285714285711,0.1428571428571459,-0.5714285714285712,-1.5000000000000004,-0.14285714285714285,1
178,2009,16,CIN,KC,7,25.928571428571416,16.0,-2.9285714285714306,-0.07142857142857117,0.9285714285714286,-77.35714285714288,-9.571428571428584,-4.214285714285715,0.14285714285714235,-1.2857142857142863,0.07142857142857142,1
179,2009,16,CLE,OAK,14,10.5,-7.857142857142861,-6.142857142857146,1.4285714285714288,0.2142857142857144,1.0714285714285552,22.571428571428612,-3.5714285714285765,0.5714285714285712,-0.9285714285714279,-0.3571428571428571,1
180,2009,16,GB,SEA,38,21.42857142857143,38.14285714285717,-5.0,-0.21428571428571352,0.49999999999999956,-22.85714285714286,-42.071428571428584,-0.7142857142857153,-0.5714285714285712,0.9285714285714284,1.642857142857143,1
181,2009,16,MIA,HOU,-7,61.92857142857143,-100.85714285714286,0.2142857142857153,-0.7857142857142847,1.1428571428571428,-4.857142857142847,23.714285714285722,-2.4285714285714306,-0.2857142857142847,0.2857142857142858,-0.35714285714285715,0
182,2009,16,NYG,CAR,-32,-23.642857142857153,81.07142857142856,-0.6428571428571388,0.4285714285714288,0.35714285714285676,-31.357142857142847,13.714285714285694,-0.4285714285714306,0.35714285714285765,-0.357142857142857,0.0,0
183,2009,16,NE,JAC,28,-10.642857142857139,67.07142857142858,-3.0,0.5,1.0,5.571428571428569,-38.428571428571416,-4.714285714285715,0.2142857142857153,-1.6428571428571428,0.21428571428571427,1
184,2009,16,NO,TB,-3,33.428571428571416,103.64285714285714,-1.5714285714285694,1.3571428571428577,0.35714285714285765,-44.071428571428584,35.428571428571416,2.642857142857139,-2.071428571428573,-0.5714285714285714,1.2857142857142858,0
185,2009,16,PHI,DEN,3,-12.857142857142861,41.0,0.8571428571428541,0.2857142857142847,0.2857142857142856,-15.07142857142857,36.5,-3.0,-2.2142857142857135,0.21428571428571352,0.7857142857142856,1
186,2009,16,PIT,BAL,3,-17.92857142857143,38.14285714285717,-0.4285714285714306,-0.21428571428571352,0.9285714285714286,-16.42857142857143,20.85714285714289,1.2142857142857082,0.14285714285714235,1.0,-1.0714285714285714,1
187,2009,16,ARI,STL,21,-20.42857142857143,77.07142857142856,-0.2857142857142847,-0.5714285714285712,1.1428571428571435,-25.64285714285714,6.785714285714306,1.4285714285714306,0.21428571428571352,-0.4285714285714286,0.1428571428571429,1
188,2009,16,SF,DET,14,-0.7857142857142776,-8.714285714285722,4.428571428571431,-0.5,0.857142857142857,-31.07142857142857,-20.5,2.9285714285714306,0.6428571428571441,-0.2142857142857144,1.0714285714285714,1
190,2009,16,WAS,DAL,-17,-29.642857142857153,-46.928571428571416,-2.2142857142857153,-0.2142857142857153,0.2142857142857144,19.428571428571445,-38.0,2.0714285714285694,-0.21428571428571352,0.6428571428571423,-1.0,0
191,2009,16,CHI,MIN,6,-30.714285714285694,-39.285714285714306,-1.642857142857146,0.9285714285714288,-0.7857142857142847,38.14285714285714,-17.571428571428584,0.0714285714285694,0.14285714285714235,-0.07142857142857162,-1.0,1
193,2009,17,CAR,NO,13,21.066666666666663,-106.26666666666671,1.3333333333333286,-0.7333333333333316,-0.19999999999999973,6.86666666666666,-44.0,-1.13333333333334,0.06666666666666643,0.666666666666667,-0.7333333333333332,1
194,2009,17,CLE,JAC,6,-1.6000000000000227,-78.26666666666665,-0.3333333333333428,1.0000000000000009,1.5333333333333337,36.133333333333326,1.5999999999999943,-4.86666666666666,0.4666666666666659,-0.8000000000000003,-0.9333333333333333,1
195,2009,17,DAL,PHI,24,21.13333333333334,6.7333333333333485,2.4666666666666544,-0.3999999999999986,-0.2666666666666666,-5.59999999999998,17.133333333333354,1.06666666666667,0.5333333333333341,-0.2666666666666666,-0.8666666666666667,1
197,2009,17,HOU,NE,7,-34.40000000000002,10.799999999999955,4.266666666666666,0.0,-0.2666666666666666,0.799999999999983,12.26666666666668,5.133333333333333,0.0,0.5999999999999999,-0.6,1
198,2009,17,MIA,PIT,-6,36.266666666666666,-65.40000000000003,3.0,-1.1999999999999993,-0.1333333333333333,19.733333333333334,20.599999999999994,0.7999999999999972,-0.9333333333333318,-1.0666666666666664,-0.13333333333333336,0
200,2009,17,NYJ,CIN,37,34.333333333333314,-38.19999999999996,0.9333333333333371,0.06666666666666732,-0.3333333333333335,12.666666666666686,-48.46666666666667,2.200000000000003,-0.13333333333333197,0.06666666666666665,-0.33333333333333337,1
201,2009,17,STL,SF,-22,15.333333333333371,-12.80000000000004,-0.06666666666666288,0.5333333333333341,-0.9333333333333333,40.73333333333332,-5.866666666666674,-3.5999999999999943,-1.6000000000000014,-0.1333333333333333,-1.4666666666666668,0
202,2009,17,TB,ATL,-10,-7.0,-36.666666666666686,-0.3333333333333286,-1.2000000000000002,0.0,45.133333333333326,-40.06666666666669,-1.06666666666667,1.6666666666666652,0.3333333333333335,-0.6666666666666667,0
203,2009,17,ARI,GB,-26,-21.53333333333333,-4.933333333333337,6.133333333333333,-1.0666666666666682,0.19999999999999973,27.33333333333333,28.599999999999994,-1.0666666666666629,-0.13333333333333552,-1.5333333333333332,-1.7999999999999998,0
204,2009,17,DEN,KC,-20,10.133333333333312,32.73333333333335,-3.06666666666667,0.7999999999999989,1.2000000000000002,-45.2,-33.60000000000002,-0.19999999999999574,1.7333333333333334,-0.7999999999999998,0.5333333333333333,0
206,2009,17,SD,WAS,3,-4.733333333333363,53.26666666666665,0.8666666666666671,-0.3333333333333357,-0.4666666666666668,4.6000000000000085,4.7333333333333485,-0.7333333333333343,0.20000000000000018,-1.2,1.4666666666666668,1
207,2009,17,SEA,TEN,-4,-68.86666666666667,31.60000000000005,0.7999999999999972,0.5999999999999996,0.0,4.266666666666637,-13.73333333333332,1.3333333333333286,0.666666666666667,1.6,-0.39999999999999997,0
208,2010,4,BUF,NYJ,-24,-29.99999999999997,-32.66666666666666,-4.666666666666664,-1.333333333333334,-0.3333333333333335,79.33333333333334,-53.33333333333337,-1.6666666666666643,-2.333333333333334,0.9999999999999998,-3.0,0
209,2010,4,CLE,CIN,3,16.33333333333337,-30.666666666666686,1.3333333333333357,2.666666666666667,0.6666666666666666,18.0,3.0,3.333333333333343,0.6666666666666679,0.0,-1.6666666666666665,1
210,2010,4,PIT,BAL,-3,61.0,-73.66666666666666,8.333333333333321,0.0,1.6666666666666663,-68.00000000000003,102.33333333333331,-5.0,1.333333333333334,1.333333333333333,4.0,0
211,2010,4,TEN,DEN,-6,70.33333333333334,-202.66666666666666,3.3333333333333357,-1.6666666666666679,2.6666666666666665,21.666666666666686,-61.33333333333337,-15.666666666666657,-1.0,0.6666666666666663,-0.6666666666666666,0
212,2010,4,GB,DET,2,29.333333333333314,9.666666666666686,-11.333333333333329,1.6666666666666679,0.666666666666667,-31.666666666666657,-120.66666666666669,6.666666666666686,-1.3333333333333321,-0.6666666666666667,0.3333333333333333,1
213,2010,4,ATL,SF,2,82.33333333333334,-7.333333333333314,-6.666666666666671,0.6666666666666661,1.333333333333333,-10.0,21.0,0.3333333333333428,1.0000000000000018,-0.6666666666666663,3.0,1
214,2010,4,NO,CAR,2,-40.99999999999997,111.33333333333334,5.333333333333336,-1.0,0.33333333333333337,34.0,10.333333333333314,2.3333333333333357,-0.3333333333333339,-1.3333333333333333,3.0,1
215,2010,4,STL,SEA,17,13.000000000000014,3.0,3.000000000000007,2.666666666666668,-0.6666666666666663,65.99999999999999,-72.33333333333337,0.0,-1.333333333333334,0.33333333333333326,0.3333333333333333,1
216,2010,4,JAC,IND,3,30.333333333333357,-165.33333333333331,-5.333333333333343,0.6666666666666679,0.0,-26.00000000000003,53.33333333333337,-12.0,1.0,2.0,-2.0,1
218,2010,4,PHI,WAS,-5,65.00000000000001,-37.33333333333337,6.999999999999993,1.666666666666666,1.3333333333333335,27.666666666666686,-142.33333333333337,4.0,0.3333333333333339,2.666666666666666,0.6666666666666666,0
220,2010,4,NYG,CHI,14,43.0,-24.0,-12.666666666666671,0.6666666666666661,1.3333333333333335,97.0,-109.99999999999997,6.0,2.333333333333334,-0.3333333333333335,-2.333333333333333,1
222,2010,5,BUF,JAC,-10,-21.75,-33.5,6.5,-1.25,-1.0,73.0,-95.0,0.25,-2.75,0.5,-1.25,0
223,2010,5,BAL,DEN,14,29.25,-117.25,1.5,-3.25,0.75,15.75,-102.75,2.75,-1.5,-1.75,-2.0,1
224,2010,5,IND,KC,10,-85.16666666666666,174.16666666666666,-3.666666666666657,2.333333333333332,-0.583333333333333,74.5,-20.5,9.25,0.08333333333333215,0.33333333333333337,0.16666666666666669,1
225,2010,5,WAS,GB,3,3.5,3.5,2.5,-1.0,-1.75,-17.5,120.0,-2.25,1.75,0.25,1.0,1
227,2010,5,CAR,CHI,-17,34.5,-65.5,4.0,4.0,0.0,36.5,-34.5,0.0,1.5,-1.5,-2.0,0
228,2010,5,CIN,TB,-3,-4.333333333333314,66.08333333333337,3.9166666666666643,-2.75,-0.5833333333333333,-33.83333333333334,-1.9166666666666288,-6.833333333333343,-3.583333333333334,-0.583333333333333,-0.5833333333333333,0
229,2010,5,CLE,ATL,-10,-28.25,-40.5,10.25,-2.75,0.0,12.5,11.75,0.5,0.25,-1.0,-1.25,0
231,2010,5,ARI,NO,10,25.75,-120.75,-1.0,0.75,0.25,16.5,37.0,7.5,-0.25,2.0,-2.0,1
232,2010,5,DAL,TEN,-7,-53.25,159.41666666666669,0.6666666666666572,-2.25,-2.0,-8.083333333333329,4.666666666666629,0.75,-1.9166666666666679,-1.9166666666666667,0.4166666666666667,0
234,2010,5,SF,PHI,-3,-53.25,-12.5,-4.5,-2.0,-1.5,-28.5,59.25,-1.0,0.75,-1.5,-2.25,0
235,2010,5,NYJ,MIN,9,24.416666666666657,-13.25,-1.0,0.25,0.6666666666666667,-12.583333333333314,44.25,-3.25,2.5,-0.41666666666666674,3.0,1
236,2010,6,GB,MIA,-3,-0.75,3.6500000000000057,2.8500000000000014,1.5,1.75,-12.75,30.900000000000006,2.8500000000000014,-0.5999999999999996,-0.44999999999999996,0.35,0
237,2010,6,STL,SD,3,-22.200000000000003,-121.60000000000002,18.6,1.7999999999999998,-1.6,24.39999999999999,73.39999999999998,3.599999999999998,0.0,0.20000000000000018,0.2,1
238,2010,6,NE,BAL,3,8.25,7.800000000000011,0.0,0.40000000000000036,0.1499999999999999,11.799999999999997,114.9,-10.149999999999999,-1.5999999999999996,0.25,2.2,1
240,2010,6,HOU,KC,4,-6.349999999999994,71.0,-6.200000000000003,-1.0,-0.19999999999999996,-0.9000000000000057,90.10000000000002,3.450000000000003,1.5999999999999996,2.3,-0.45,1
241,2010,6,NYG,DET,8,48.19999999999999,-2.1999999999999886,-10.0,1.799999999999999,1.1999999999999997,-34.599999999999994,-89.19999999999999,1.0,-0.20000000000000107,0.0,-1.4,1
242,2010,6,PHI,ATL,14,-18.200000000000017,9.599999999999994,8.400000000000002,-1.3999999999999986,0.5999999999999996,37.400000000000006,-30.599999999999994,-0.6000000000000014,0.20000000000000018,1.6,0.0,1
